country_code,country_name,year,debt_to_gdp,electricity_access,exports_to_gdp,fdi_pct_gdp,gdp_growth,imports_to_gdp,industry_value_added,inflation,real_interest_rate,unemployment,debt_to_gdp_score,inflation_score,imports_to_gdp_score,unemployment_score,gdp_growth_score,electricity_access_score,fdi_pct_gdp_score,debt_sustainability,macro_stability,external_vulnerability,growth_capacity,development_capacity,sovereign_risk_score,risk_band,fx_change,fx_volatility,inflation_change,fx_pressure_score,fx_volatility_score,inflation_pressure_score,debt_pressure_score,market_risk_score,composite_risk_score,composite_risk_band
GHA,Ghana,2024,,,35.4733766353922,2.14505298599888,5.59045469593266,34.315046103667,31.519769781916,22.8483281157842,,2.82,,60.36543793383273,45.366689338641756,2.0324181692529995,41.4217269672965,,77.61113630618333,,60.36543793383273,60.02325614206974,23.1338335967763,,44.924071450650885,Moderate Risk,,,-15.2586375138659,,,7.023744560300484,,,,Unknown
GHA,Ghana,2025,,,,,,,,,,2.979,,,,2.5318841490230577,,,,,,,2.5318841490230577,,,Unknown,,15.410748501285115,,,34.01812619783948,,,,,Unknown
KEN,Kenya,2010,,19.2,20.1243596478793,0.392164287395035,8.05847360290906,30.2699277024041,18.5746727706851,3.96138889115385,12.526958492458,2.793,,11.30630246002051,33.41681648367048,1.9476031915561984,29.333089382857136,89.47951273532668,95.66381640418207,,11.30630246002051,61.7109073566303,16.618399365467415,89.47951273532668,37.45209891939219,Moderate Risk,,,,,,,,,,Unknown
KEN,Kenya,2011,,36.2,21.5494770708279,3.09471103381268,5.1211061197056,36.8527289037346,19.6629008334867,14.0224913014704,4.52618583226898,2.699,,37.44018155462424,52.86337640658709,1.6523214173525158,43.72064972787315,70.65337763012181,67.83078176722861,,37.44018155462424,59.66674247960597,24.188925869417137,70.65337763012181,43.21045260486495,Moderate Risk,,,10.061102410316549,,,71.44390732555361,,,,Unknown
KEN,Kenya,2012,,38.1,19.8649477228834,2.44725940988928,4.56867961444982,31.7587443003647,19.26155255789,9.37777003547598,9.31351134458288,2.678,,25.375441624219945,37.8149990052119,1.5863542124772256,46.42649764305663,68.54928017718716,74.49876762105292,,25.375441624219945,54.48943928513964,25.60785962171619,68.54928017718716,39.20562159857636,Moderate Risk,,,-4.64472126599442,,,34.0283747149573,,,,Unknown
KEN,Kenya,2013,,40.1,17.7921805531655,1.81417037253291,3.7978483925754,29.6724619595649,19.0802591143975,5.71749357037733,9.29394635969954,2.762,,15.867813265957167,31.651815078544644,1.850223031978388,50.202116725094534,66.3344407530454,81.01883582278619,,15.867813265957167,54.091369962290806,27.753023224719175,66.3344407530454,37.38538251000279,Moderate Risk,,,-3.660276465098649,,,36.53306451418163,,,,Unknown
KEN,Kenya,2014,,36.0,16.4728044658123,1.20220842439576,5.02011100232484,29.6976848964037,19.0360328023672,6.87815499275949,8.24907899217324,2.767,,18.88265041255091,31.726327332168303,1.8659295093296473,44.21533531085745,70.87486157253599,87.32131999686256,,18.88265041255091,56.99677854339296,24.553111188719537,70.87486157253599,38.334007235770116,Moderate Risk,,,1.1606614223821596,,,48.79881464916123,,,,Unknown
KEN,Kenya,2015,,41.6,15.1287339034504,0.883799936312692,4.96772112759767,25.1986507884515,18.8940456983605,6.58215429284779,6.26880578270384,2.762,,18.113783723004204,18.435520926248778,1.850223031978388,44.47194688173348,64.67331118493908,90.60055077770414,,18.113783723004204,51.23780722236485,24.68328938006147,64.67331118493908,35.78391128714378,Moderate Risk,,,-0.2960006999117004,,,45.09267820016374,,,,Unknown
KEN,Kenya,2016,,53.1,13.2497448006759,0.627591266355583,4.21351706814744,21.6152747725065,18.1621592865164,6.29724953814625,10.1181287134987,2.757,,17.373738933755952,7.849702778446869,1.8345165546271285,48.16612422925489,51.937984496124024,93.23919700821118,,17.373738933755952,46.66310924652156,26.655020666034854,51.937984496124024,33.397899074888436,Moderate Risk,,,-0.28490475470153953,,,45.12090924039611,,,,Unknown
KEN,Kenya,2017,,55.8,12.7366599413725,1.64083690398642,3.83795817364721,23.2583979340349,17.5035092078691,8.00564967709945,5.65674761585907,3.542,,21.811336411227852,12.703729513286735,4.300433498774894,50.005654451001845,48.947951273532674,82.80396551210339,,21.811336411227852,44.56747314911249,28.785373294610753,48.947951273532674,34.212287559833385,Moderate Risk,,,1.7084001389532002,,,50.1924078448258,,,,Unknown
