country_code,country_name,indicator,year,value
KEN,Kenya,industry_value_added,2021,17.1524357767952
KEN,Kenya,industry_value_added,2020,17.4002876322786
KEN,Kenya,industry_value_added,2019,16.9305452274709
KEN,Kenya,industry_value_added,2018,17.313146131064
KEN,Kenya,industry_value_added,2017,17.5035092078691
KEN,Kenya,industry_value_added,2016,18.1621592865164
KEN,Kenya,industry_value_added,2015,18.8940456983605
KEN,Kenya,industry_value_added,2014,19.0360328023672
KEN,Kenya,industry_value_added,2013,19.0802591143975
KEN,Kenya,industry_value_added,2012,19.26155255789
KEN,Kenya,industry_value_added,2011,19.6629008334867
KEN,Kenya,industry_value_added,2010,18.5746727706851
KEN,Kenya,industry_value_added,2009,18.386624667775
KEN,Kenya,industry_value_added,2008,18.5827717274425
KEN,Kenya,industry_value_added,2007,19.3021680815154
KEN,Kenya,industry_value_added,2006,19.3841059353688
KEN,Kenya,industry_value_added,2005,17.0126260396617
KEN,Kenya,industry_value_added,2004,16.2050773387406
KEN,Kenya,industry_value_added,2003,15.6231500412624
KEN,Kenya,industry_value_added,2002,15.4535611803669
KEN,Kenya,industry_value_added,2001,15.3096240912508
KEN,Kenya,industry_value_added,2000,15.0158560285564
KEN,Kenya,industry_value_added,1999,14.915302558375
KEN,Kenya,industry_value_added,1998,15.5421633218862
KEN,Kenya,industry_value_added,1997,15.926383171516
KEN,Kenya,industry_value_added,1996,16.3920534652717
KEN,Kenya,industry_value_added,1995,13.5565179326743
KEN,Kenya,industry_value_added,1994,14.5520570887762
KEN,Kenya,industry_value_added,1993,14.3670196698653
KEN,Kenya,industry_value_added,1992,15.8460707265979
KEN,Kenya,industry_value_added,1991,17.0035108667738
KEN,Kenya,industry_value_added,1990,16.3257927194842
KEN,Kenya,industry_value_added,1989,16.3699112873458
KEN,Kenya,industry_value_added,1988,16.7532821189209
KEN,Kenya,industry_value_added,1987,15.929756823564
KEN,Kenya,industry_value_added,1986,16.1804594237027
KEN,Kenya,industry_value_added,1985,16.7407322173242
KEN,Kenya,industry_value_added,1984,16.4291493076177
KEN,Kenya,industry_value_added,1983,16.9086920577645
KEN,Kenya,industry_value_added,1982,17.3095812253195
KEN,Kenya,industry_value_added,1981,17.3890608875129
KEN,Kenya,industry_value_added,1980,17.7777789731857
KEN,Kenya,industry_value_added,1979,17.3203995365205
KEN,Kenya,industry_value_added,1978,17.4325155020417
KEN,Kenya,industry_value_added,1977,15.8669847841282
KEN,Kenya,industry_value_added,1976,16.3573163181068
KEN,Kenya,industry_value_added,1975,17.886688393081
KEN,Kenya,industry_value_added,1974,18.3228056943528
KEN,Kenya,industry_value_added,1973,18.643971308209
KEN,Kenya,industry_value_added,1972,18.6805740100983
KEN,Kenya,industry_value_added,1971,18.2873067355229
KEN,Kenya,industry_value_added,1970,17.9722697586701
KEN,Kenya,industry_value_added,1969,18.0435826053566
KEN,Kenya,industry_value_added,1968,17.6611768600513
KEN,Kenya,industry_value_added,1967,17.4670604270786
KEN,Kenya,industry_value_added,1966,16.280353897529
KEN,Kenya,industry_value_added,1965,16.6666713430615
KEN,Kenya,industry_value_added,1964,15.4723912808443
KEN,Kenya,industry_value_added,1963,13.9790024866669
KEN,Kenya,industry_value_added,1962,15.4286588458886
KEN,Kenya,industry_value_added,1961,17.1380695104351
KEN,Kenya,industry_value_added,1960,16.8899002147668
KEN,Kenya,electricity_access,2025,
KEN,Kenya,electricity_access,2024,
KEN,Kenya,electricity_access,2023,76.2
KEN,Kenya,electricity_access,2022,76.0
KEN,Kenya,electricity_access,2021,76.5
KEN,Kenya,electricity_access,2020,71.5
KEN,Kenya,electricity_access,2019,69.7
KEN,Kenya,electricity_access,2018,61.2
KEN,Kenya,electricity_access,2017,55.8
KEN,Kenya,electricity_access,2016,53.1
KEN,Kenya,electricity_access,2015,41.6
KEN,Kenya,electricity_access,2014,36.0
KEN,Kenya,electricity_access,2013,40.1
KEN,Kenya,electricity_access,2012,38.1
KEN,Kenya,electricity_access,2011,36.2
KEN,Kenya,electricity_access,2010,19.2
KEN,Kenya,electricity_access,2009,23.0
KEN,Kenya,electricity_access,2008,30.3
KEN,Kenya,electricity_access,2007,28.3
KEN,Kenya,electricity_access,2006,26.4
KEN,Kenya,electricity_access,2005,24.5
KEN,Kenya,electricity_access,2004,22.6
KEN,Kenya,electricity_access,2003,16.0
KEN,Kenya,electricity_access,2002,18.9
KEN,Kenya,electricity_access,2001,17.0
KEN,Kenya,electricity_access,2000,15.2
KEN,Kenya,electricity_access,1999,13.2088918685913
KEN,Kenya,electricity_access,1998,14.5
KEN,Kenya,electricity_access,1997,9.32631778717041
KEN,Kenya,electricity_access,1996,7.37853050231934
KEN,Kenya,electricity_access,1995,5.42734336853027
KEN,Kenya,electricity_access,1994,3.47343683242798
KEN,Kenya,electricity_access,1993,10.9
KEN,Kenya,electricity_access,1992,
KEN,Kenya,electricity_access,1991,
KEN,Kenya,electricity_access,1990,
KEN,Kenya,electricity_access,1989,
KEN,Kenya,electricity_access,1988,
KEN,Kenya,electricity_access,1987,
KEN,Kenya,electricity_access,1986,
KEN,Kenya,electricity_access,1985,
KEN,Kenya,electricity_access,1984,
KEN,Kenya,electricity_access,1983,
KEN,Kenya,electricity_access,1982,
KEN,Kenya,electricity_access,1981,
KEN,Kenya,electricity_access,1980,
KEN,Kenya,electricity_access,1979,
KEN,Kenya,electricity_access,1978,
KEN,Kenya,electricity_access,1977,
KEN,Kenya,electricity_access,1976,
KEN,Kenya,electricity_access,1975,
KEN,Kenya,electricity_access,1974,
KEN,Kenya,electricity_access,1973,
KEN,Kenya,electricity_access,1972,
KEN,Kenya,electricity_access,1971,
KEN,Kenya,electricity_access,1970,
KEN,Kenya,electricity_access,1969,
KEN,Kenya,electricity_access,1968,
KEN,Kenya,electricity_access,1967,
KEN,Kenya,electricity_access,1966,
KEN,Kenya,electricity_access,1965,
KEN,Kenya,electricity_access,1964,
KEN,Kenya,electricity_access,1963,
KEN,Kenya,electricity_access,1962,
KEN,Kenya,electricity_access,1961,
KEN,Kenya,electricity_access,1960,
EGY,Egypt,gdp_growth,2025,
EGY,Egypt,gdp_growth,2024,2.3991692678251
EGY,Egypt,gdp_growth,2023,3.76028052279247
EGY,Egypt,gdp_growth,2022,6.58784560886967
EGY,Egypt,gdp_growth,2021,3.29064601202211
EGY,Egypt,gdp_growth,2020,3.55016483786838
EGY,Egypt,gdp_growth,2019,5.55209307156956
EGY,Egypt,gdp_growth,2018,5.3311086189448
EGY,Egypt,gdp_growth,2017,4.18122099994778
EGY,Egypt,gdp_growth,2016,4.34664345555447
EGY,Egypt,gdp_growth,2015,4.37201907790141
EGY,Egypt,gdp_growth,2014,2.91591187985748
EGY,Egypt,gdp_growth,2013,2.18546605362143
EGY,Egypt,gdp_growth,2012,2.22619979863525
EGY,Egypt,gdp_growth,2011,1.7645719489982
EGY,Egypt,gdp_growth,2010,5.1472348575531
EGY,Egypt,gdp_growth,2009,4.67359979952391
EGY,Egypt,gdp_growth,2008,7.15628356605819
EGY,Egypt,gdp_growth,2007,7.08782742681038
EGY,Egypt,gdp_growth,2006,6.84383819379117
EGY,Egypt,gdp_growth,2005,4.47174447174434
EGY,Egypt,gdp_growth,2004,4.0920716112534
EGY,Egypt,gdp_growth,2003,3.19345473739745
EGY,Egypt,gdp_growth,2002,2.39020402573726
EGY,Egypt,gdp_growth,2001,3.53525197391507
EGY,Egypt,gdp_growth,2000,6.37000382991766
EGY,Egypt,gdp_growth,1999,6.05343878467555
EGY,Egypt,gdp_growth,1998,5.575497460986
EGY,Egypt,gdp_growth,1997,5.49235474302942
EGY,Egypt,gdp_growth,1996,4.98873056512208
EGY,Egypt,gdp_growth,1995,4.64245877240639
EGY,Egypt,gdp_growth,1994,3.97317218034541
EGY,Egypt,gdp_growth,1993,2.90079079959442
EGY,Egypt,gdp_growth,1992,4.47285918408184
EGY,Egypt,gdp_growth,1991,1.12540459520747
EGY,Egypt,gdp_growth,1990,5.66702915715818
EGY,Egypt,gdp_growth,1989,4.92086860390228
EGY,Egypt,gdp_growth,1988,5.46132049551341
EGY,Egypt,gdp_growth,1987,3.83275261319132
EGY,Egypt,gdp_growth,1986,4.74452554738158
EGY,Egypt,gdp_growth,1985,5.79150579142357
EGY,Egypt,gdp_growth,1984,9.74576271171259
EGY,Egypt,gdp_growth,1983,5.09440684048046
EGY,Egypt,gdp_growth,1982,9.90717113397825
EGY,Egypt,gdp_growth,1981,7.3485538963286
EGY,Egypt,gdp_growth,1980,10.0113290379907
EGY,Egypt,gdp_growth,1979,4.54768962839718
EGY,Egypt,gdp_growth,1978,8.62876764493188
EGY,Egypt,gdp_growth,1977,9.00304426675032
EGY,Egypt,gdp_growth,1976,13.2796894430741
EGY,Egypt,gdp_growth,1975,8.93914715890884
EGY,Egypt,gdp_growth,1974,1.55893857170508
EGY,Egypt,gdp_growth,1973,3.50683016247268
EGY,Egypt,gdp_growth,1972,3.05568062514286
EGY,Egypt,gdp_growth,1971,4.05734632653112
EGY,Egypt,gdp_growth,1970,5.59851503851672
EGY,Egypt,gdp_growth,1969,5.27951751357089
EGY,Egypt,gdp_growth,1968,-1.60679234956356
EGY,Egypt,gdp_growth,1967,0.805264127039209
EGY,Egypt,gdp_growth,1966,5.04640371248233
EGY,Egypt,gdp_growth,1965,4.91404229223662
EGY,Egypt,gdp_growth,1964,11.5075774740325
EGY,Egypt,gdp_growth,1963,10.5180926173666
EGY,Egypt,gdp_growth,1962,3.87561672369634
EGY,Egypt,gdp_growth,1961,5.16111414342448
EGY,Egypt,gdp_growth,1960,
EGY,Egypt,inflation,2025,
EGY,Egypt,inflation,2024,28.2705899322083
EGY,Egypt,inflation,2023,33.8847763115546
EGY,Egypt,inflation,2022,13.8956609775178
EGY,Egypt,inflation,2021,5.21404940513043
EGY,Egypt,inflation,2020,5.04493288977539
EGY,Egypt,inflation,2019,9.15279959324804
EGY,Egypt,inflation,2018,14.4014657807422
EGY,Egypt,inflation,2017,29.5066083940039
EGY,Egypt,inflation,2016,13.813606214829
EGY,Egypt,inflation,2015,10.370490343517
EGY,Egypt,inflation,2014,10.0702154687481
EGY,Egypt,inflation,2013,9.46971981064921
EGY,Egypt,inflation,2012,7.11172943343083
EGY,Egypt,inflation,2011,10.0649259874818
EGY,Egypt,inflation,2010,11.2651882653185
EGY,Egypt,inflation,2009,11.7634954386443
EGY,Egypt,inflation,2008,18.3168316831684
EGY,Egypt,inflation,2007,9.3189690579923
EGY,Egypt,inflation,2006,7.64452644526434
EGY,Egypt,inflation,2005,4.86939696871988
EGY,Egypt,inflation,2004,11.270619332052
EGY,Egypt,inflation,2003,4.50777636319304
EGY,Egypt,inflation,2002,2.73723855000334
EGY,Egypt,inflation,2001,2.26975720475956
EGY,Egypt,inflation,2000,2.68380535348546
EGY,Egypt,inflation,1999,3.07949912638332
EGY,Egypt,inflation,1998,3.8725754642749
EGY,Egypt,inflation,1997,4.62560578826438
EGY,Egypt,inflation,1996,7.18710369719992
EGY,Egypt,inflation,1995,15.7422305021596
EGY,Egypt,inflation,1994,8.15423128587096
EGY,Egypt,inflation,1993,12.0897922868977
EGY,Egypt,inflation,1992,13.6374241717218
EGY,Egypt,inflation,1991,19.7485448195578
EGY,Egypt,inflation,1990,16.7563747077691
EGY,Egypt,inflation,1989,21.2618670886078
EGY,Egypt,inflation,1988,17.66348615313
EGY,Egypt,inflation,1987,19.693593314763
EGY,Egypt,inflation,1986,23.8642898217366
EGY,Egypt,inflation,1985,12.1067560598247
EGY,Egypt,inflation,1984,17.0363663799608
EGY,Egypt,inflation,1983,16.079873883342
EGY,Egypt,inflation,1982,14.8230088495577
EGY,Egypt,inflation,1981,10.3172842245396
EGY,Egypt,inflation,1980,20.8192249324218
EGY,Egypt,inflation,1979,9.90436051231129
EGY,Egypt,inflation,1978,11.078100382614
EGY,Egypt,inflation,1977,12.7321627929891
EGY,Egypt,inflation,1976,10.3174158877413
EGY,Egypt,inflation,1975,9.66969548151245
EGY,Egypt,inflation,1974,10.0243177516484
EGY,Egypt,inflation,1973,5.11218403908757
EGY,Egypt,inflation,1972,2.10236334610113
EGY,Egypt,inflation,1971,3.14042171394198
EGY,Egypt,inflation,1970,3.76289859580536
EGY,Egypt,inflation,1969,3.40982028243742
EGY,Egypt,inflation,1968,-1.6757594245691
EGY,Egypt,inflation,1967,0.70189748435374
EGY,Egypt,inflation,1966,9.0364406581763
EGY,Egypt,inflation,1965,14.8390044616241
EGY,Egypt,inflation,1964,3.66098294885468
EGY,Egypt,inflation,1963,0.74664570813543
EGY,Egypt,inflation,1962,-3.00307658790784
EGY,Egypt,inflation,1961,0.693606754935329
EGY,Egypt,inflation,1960,0.332829047091752
EGY,Egypt,debt_to_gdp,2025,
EGY,Egypt,debt_to_gdp,2024,
EGY,Egypt,debt_to_gdp,2023,
EGY,Egypt,debt_to_gdp,2022,
EGY,Egypt,debt_to_gdp,2021,
EGY,Egypt,debt_to_gdp,2020,
EGY,Egypt,debt_to_gdp,2019,
EGY,Egypt,debt_to_gdp,2018,
EGY,Egypt,debt_to_gdp,2017,
EGY,Egypt,debt_to_gdp,2016,
EGY,Egypt,debt_to_gdp,2015,
EGY,Egypt,debt_to_gdp,2014,
EGY,Egypt,debt_to_gdp,2013,
EGY,Egypt,debt_to_gdp,2012,
EGY,Egypt,debt_to_gdp,2011,
EGY,Egypt,debt_to_gdp,2010,
EGY,Egypt,debt_to_gdp,2009,
EGY,Egypt,debt_to_gdp,2008,
EGY,Egypt,debt_to_gdp,2007,85.7885338345865
EGY,Egypt,debt_to_gdp,2006,
EGY,Egypt,debt_to_gdp,2005,
EGY,Egypt,debt_to_gdp,2004,
EGY,Egypt,debt_to_gdp,2003,
EGY,Egypt,debt_to_gdp,2002,
EGY,Egypt,debt_to_gdp,2001,
EGY,Egypt,debt_to_gdp,2000,
EGY,Egypt,debt_to_gdp,1999,
EGY,Egypt,debt_to_gdp,1998,
EGY,Egypt,debt_to_gdp,1997,
EGY,Egypt,debt_to_gdp,1996,
EGY,Egypt,debt_to_gdp,1995,
EGY,Egypt,debt_to_gdp,1994,
EGY,Egypt,debt_to_gdp,1993,
EGY,Egypt,debt_to_gdp,1992,
EGY,Egypt,debt_to_gdp,1991,
EGY,Egypt,debt_to_gdp,1990,
EGY,Egypt,debt_to_gdp,1989,
EGY,Egypt,debt_to_gdp,1988,
EGY,Egypt,debt_to_gdp,1987,
EGY,Egypt,debt_to_gdp,1986,
EGY,Egypt,debt_to_gdp,1985,
EGY,Egypt,debt_to_gdp,1984,
EGY,Egypt,debt_to_gdp,1983,
EGY,Egypt,debt_to_gdp,1982,
EGY,Egypt,debt_to_gdp,1981,
EGY,Egypt,debt_to_gdp,1980,
EGY,Egypt,debt_to_gdp,1979,
EGY,Egypt,debt_to_gdp,1978,
EGY,Egypt,debt_to_gdp,1977,
EGY,Egypt,debt_to_gdp,1976,
EGY,Egypt,debt_to_gdp,1975,
EGY,Egypt,debt_to_gdp,1974,
EGY,Egypt,debt_to_gdp,1973,
EGY,Egypt,debt_to_gdp,1972,
EGY,Egypt,debt_to_gdp,1971,
EGY,Egypt,debt_to_gdp,1970,
EGY,Egypt,debt_to_gdp,1969,
EGY,Egypt,debt_to_gdp,1968,
EGY,Egypt,debt_to_gdp,1967,
EGY,Egypt,debt_to_gdp,1966,
EGY,Egypt,debt_to_gdp,1965,
EGY,Egypt,debt_to_gdp,1964,
EGY,Egypt,debt_to_gdp,1963,
EGY,Egypt,debt_to_gdp,1962,
EGY,Egypt,debt_to_gdp,1961,
EGY,Egypt,debt_to_gdp,1960,
EGY,Egypt,exports_to_gdp,2025,
EGY,Egypt,exports_to_gdp,2024,16.3762422101126
EGY,Egypt,exports_to_gdp,2023,19.1060913405676
EGY,Egypt,exports_to_gdp,2022,15.0870258208479
EGY,Egypt,exports_to_gdp,2021,10.5611502153652
EGY,Egypt,exports_to_gdp,2020,12.4727757370868
EGY,Egypt,exports_to_gdp,2019,16.6440314510365
EGY,Egypt,exports_to_gdp,2018,17.984655608418
EGY,Egypt,exports_to_gdp,2017,15.0140868185672
EGY,Egypt,exports_to_gdp,2016,10.3454639403558
EGY,Egypt,exports_to_gdp,2015,13.1838454928598
EGY,Egypt,exports_to_gdp,2014,14.2441314553991
EGY,Egypt,exports_to_gdp,2013,17.0178456245969
EGY,Egypt,exports_to_gdp,2012,16.3969666208873
EGY,Egypt,exports_to_gdp,2011,20.5674276128656
EGY,Egypt,exports_to_gdp,2010,21.3492458146859
EGY,Egypt,exports_to_gdp,2009,24.9568221070812
EGY,Egypt,exports_to_gdp,2008,33.0429927414852
EGY,Egypt,exports_to_gdp,2007,30.249731471536
EGY,Egypt,exports_to_gdp,2006,29.9498138254816
EGY,Egypt,exports_to_gdp,2005,30.3435468895079
EGY,Egypt,exports_to_gdp,2004,28.2299608489594
EGY,Egypt,exports_to_gdp,2003,21.7964071856287
EGY,Egypt,exports_to_gdp,2002,18.3161784111903
EGY,Egypt,exports_to_gdp,2001,17.4797881237803
EGY,Egypt,exports_to_gdp,2000,16.2011173184358
EGY,Egypt,exports_to_gdp,1999,15.0520156046814
EGY,Egypt,exports_to_gdp,1998,16.214335421016
EGY,Egypt,exports_to_gdp,1997,18.8416698006769
EGY,Egypt,exports_to_gdp,1996,20.7497820401046
EGY,Egypt,exports_to_gdp,1995,22.5490196078431
EGY,Egypt,exports_to_gdp,1994,22.5714285714286
EGY,Egypt,exports_to_gdp,1993,25.8376288659794
EGY,Egypt,exports_to_gdp,1992,28.3968368080518
EGY,Egypt,exports_to_gdp,1991,27.4666666666667
EGY,Egypt,exports_to_gdp,1990,20.3549060542798
EGY,Egypt,exports_to_gdp,1989,17.7922077922078
EGY,Egypt,exports_to_gdp,1988,17.3701298701299
EGY,Egypt,exports_to_gdp,1987,12.621359223301
EGY,Egypt,exports_to_gdp,1986,13.8321995464853
EGY,Egypt,exports_to_gdp,1985,18.230563002681
EGY,Egypt,exports_to_gdp,1984,20.5696202531646
EGY,Egypt,exports_to_gdp,1983,22.9323308270677
EGY,Egypt,exports_to_gdp,1982,26.3332739579622
EGY,Egypt,exports_to_gdp,1981,30.961436324455
EGY,Egypt,exports_to_gdp,1980,30.5146382873328
EGY,Egypt,exports_to_gdp,1979,26.4927384576357
EGY,Egypt,exports_to_gdp,1978,19.9031709963356
EGY,Egypt,exports_to_gdp,1977,21.5861338140538
EGY,Egypt,exports_to_gdp,1976,17.167317960803
EGY,Egypt,exports_to_gdp,1975,18.1679418083142
EGY,Egypt,exports_to_gdp,1974,20.367410342421
EGY,Egypt,exports_to_gdp,1973,13.5351513635226
EGY,Egypt,exports_to_gdp,1972,12.7102388034806
EGY,Egypt,exports_to_gdp,1971,13.2416980181888
EGY,Egypt,exports_to_gdp,1970,13.568215892054
EGY,Egypt,exports_to_gdp,1969,13.4528315891041
EGY,Egypt,exports_to_gdp,1968,11.7999212288302
EGY,Egypt,exports_to_gdp,1967,16.8257850718005
EGY,Egypt,exports_to_gdp,1966,16.3333742281111
EGY,Egypt,exports_to_gdp,1965,17.1308761862723
EGY,Egypt,exports_to_gdp,1964,18.3980463980464
EGY,Egypt,exports_to_gdp,1963,17.7588574567427
EGY,Egypt,exports_to_gdp,1962,15.0523800771917
EGY,Egypt,exports_to_gdp,1961,17.6463071811909
EGY,Egypt,exports_to_gdp,1960,19.8661933369743
EGY,Egypt,imports_to_gdp,2025,
EGY,Egypt,imports_to_gdp,2024,23.2245098772607
EGY,Egypt,imports_to_gdp,2023,21.3443094314355
EGY,Egypt,imports_to_gdp,2022,21.8960790564233
EGY,Egypt,imports_to_gdp,2021,19.295823265447
EGY,Egypt,imports_to_gdp,2020,19.6534798296655
EGY,Egypt,imports_to_gdp,2019,24.4799857040743
EGY,Egypt,imports_to_gdp,2018,27.9263640649779
EGY,Egypt,imports_to_gdp,2017,27.8180475395935
EGY,Egypt,imports_to_gdp,2016,19.9010851110947
EGY,Egypt,imports_to_gdp,2015,21.6620974671631
EGY,Egypt,imports_to_gdp,2014,22.6760563380282
EGY,Egypt,imports_to_gdp,2013,23.3551924317351
EGY,Egypt,imports_to_gdp,2012,24.3148026512211
EGY,Egypt,imports_to_gdp,2011,24.6882065494858
EGY,Egypt,imports_to_gdp,2010,26.5871042599039
EGY,Egypt,imports_to_gdp,2009,31.596622529265
EGY,Egypt,imports_to_gdp,2008,38.6376326074819
EGY,Egypt,imports_to_gdp,2007,34.828141783029
EGY,Egypt,imports_to_gdp,2006,31.5687226809131
EGY,Egypt,imports_to_gdp,2005,32.6090993500464
EGY,Egypt,imports_to_gdp,2004,29.5899443643107
EGY,Egypt,imports_to_gdp,2003,24.3832335329341
EGY,Egypt,imports_to_gdp,2002,22.6708894167326
EGY,Egypt,imports_to_gdp,2001,22.330638416504
EGY,Egypt,imports_to_gdp,2000,22.8168185827698
EGY,Egypt,imports_to_gdp,1999,23.3094928478544
EGY,Egypt,imports_to_gdp,1998,25.7132915796799
EGY,Egypt,imports_to_gdp,1997,24.8965776607747
EGY,Egypt,imports_to_gdp,1996,26.1987794245859
EGY,Egypt,imports_to_gdp,1995,27.6960784313726
EGY,Egypt,imports_to_gdp,1994,28.0571428571429
EGY,Egypt,imports_to_gdp,1993,30.090206185567
EGY,Egypt,imports_to_gdp,1992,30.9130122214234
EGY,Egypt,imports_to_gdp,1991,35.3777777777778
EGY,Egypt,imports_to_gdp,1990,32.5678496868476
EGY,Egypt,imports_to_gdp,1989,32.3376623376623
EGY,Egypt,imports_to_gdp,1988,35.2272727272727
EGY,Egypt,imports_to_gdp,1987,22.7184466019417
EGY,Egypt,imports_to_gdp,1986,22.2222222222222
EGY,Egypt,imports_to_gdp,1985,27.8820375335121
EGY,Egypt,imports_to_gdp,1984,31.9620253164557
EGY,Egypt,imports_to_gdp,1983,34.2105263157895
EGY,Egypt,imports_to_gdp,1982,37.8687210545066
EGY,Egypt,imports_to_gdp,1981,43.498141105081
EGY,Egypt,imports_to_gdp,1980,42.8683992756551
EGY,Egypt,imports_to_gdp,1979,42.9715246067986
EGY,Egypt,imports_to_gdp,1978,33.9362115908207
EGY,Egypt,imports_to_gdp,1977,31.365790082705
EGY,Egypt,imports_to_gdp,1976,27.9181457506786
EGY,Egypt,imports_to_gdp,1975,35.546300832925
EGY,Egypt,imports_to_gdp,1974,31.2974177716743
EGY,Egypt,imports_to_gdp,1973,18.1611208406305
EGY,Egypt,imports_to_gdp,1972,17.3751077256679
EGY,Egypt,imports_to_gdp,1971,17.7829783452321
EGY,Egypt,imports_to_gdp,1970,17.0945777111444
EGY,Egypt,imports_to_gdp,1969,16.5330661322645
EGY,Egypt,imports_to_gdp,1968,17.4635683339898
EGY,Egypt,imports_to_gdp,1967,19.1139340381884
EGY,Egypt,imports_to_gdp,1966,20.4841941684047
EGY,Egypt,imports_to_gdp,1965,20.1324210990951
EGY,Egypt,imports_to_gdp,1964,24.8742368742369
EGY,Egypt,imports_to_gdp,1963,23.5869266684977
EGY,Egypt,imports_to_gdp,1962,19.5184708693255
EGY,Egypt,imports_to_gdp,1961,19.7418860209558
EGY,Egypt,imports_to_gdp,1960,21.8255051884216
EGY,Egypt,real_interest_rate,2025,
EGY,Egypt,real_interest_rate,2024,-7.03099094109369
EGY,Egypt,real_interest_rate,2023,-5.64166239964291
EGY,Egypt,real_interest_rate,2022,0.142669652477037
EGY,Egypt,real_interest_rate,2021,4.36620669870869
EGY,Egypt,real_interest_rate,2020,4.88781543020781
EGY,Egypt,real_interest_rate,2019,2.19909578279478
EGY,Egypt,real_interest_rate,2018,-2.35870301315836
EGY,Egypt,real_interest_rate,2017,-8.75819408094445
EGY,Egypt,real_interest_rate,2016,6.92201135491608
EGY,Egypt,real_interest_rate,2015,1.54106846018941
EGY,Egypt,real_interest_rate,2014,0.414129139027758
EGY,Egypt,real_interest_rate,2013,3.29215715258359
EGY,Egypt,real_interest_rate,2012,-6.26271950249128
EGY,Egypt,real_interest_rate,2011,-0.563878053386473
EGY,Egypt,real_interest_rate,2010,0.818721618124323
EGY,Egypt,real_interest_rate,2009,0.710036320068467
EGY,Egypt,real_interest_rate,2008,0.107853154662391
EGY,Egypt,real_interest_rate,2007,-0.0776285947232149
EGY,Egypt,real_interest_rate,2006,4.88079671789458
EGY,Egypt,real_interest_rate,2005,6.52364099171329
EGY,Egypt,real_interest_rate,2004,1.52690342883876
EGY,Egypt,real_interest_rate,2003,6.32702594810347
EGY,Egypt,real_interest_rate,2002,10.300031943995
EGY,Egypt,real_interest_rate,2001,11.2145133756357
EGY,Egypt,real_interest_rate,2000,8.919600974251
EGY,Egypt,real_interest_rate,1999,11.9358224030606
EGY,Egypt,real_interest_rate,1998,10.3918989204567
EGY,Egypt,real_interest_rate,1997,3.56345275833201
EGY,Egypt,real_interest_rate,1996,7.91322048801275
EGY,Egypt,real_interest_rate,1995,4.55215763100247
EGY,Egypt,real_interest_rate,1994,7.43541940070965
EGY,Egypt,real_interest_rate,1993,9.10124138379186
EGY,Egypt,real_interest_rate,1992,1.67092489009465
EGY,Egypt,real_interest_rate,1991,3.20463879555006
EGY,Egypt,real_interest_rate,1990,1.06753529927353
EGY,Egypt,real_interest_rate,1989,-0.67491105497254
EGY,Egypt,real_interest_rate,1988,3.1586341957331
EGY,Egypt,real_interest_rate,1987,3.43556713232139
EGY,Egypt,real_interest_rate,1986,1.88245857947696
EGY,Egypt,real_interest_rate,1985,3.06872172815906
EGY,Egypt,real_interest_rate,1984,6.23806586554709
EGY,Egypt,real_interest_rate,1983,2.03007518839485
EGY,Egypt,real_interest_rate,1982,-7.80148477362347
EGY,Egypt,real_interest_rate,1981,17.584790467056
EGY,Egypt,real_interest_rate,1980,0.802685991923364
EGY,Egypt,real_interest_rate,1979,-9.31164222576606
EGY,Egypt,real_interest_rate,1978,0.565092117486476
EGY,Egypt,real_interest_rate,1977,-3.11968024055757
EGY,Egypt,real_interest_rate,1976,-3.1679145663416
EGY,Egypt,real_interest_rate,1975,
EGY,Egypt,real_interest_rate,1974,
EGY,Egypt,real_interest_rate,1973,
EGY,Egypt,real_interest_rate,1972,
EGY,Egypt,real_interest_rate,1971,
EGY,Egypt,real_interest_rate,1970,
EGY,Egypt,real_interest_rate,1969,
EGY,Egypt,real_interest_rate,1968,
EGY,Egypt,real_interest_rate,1967,
EGY,Egypt,real_interest_rate,1966,
EGY,Egypt,real_interest_rate,1965,
EGY,Egypt,real_interest_rate,1964,
EGY,Egypt,real_interest_rate,1963,
EGY,Egypt,real_interest_rate,1962,
EGY,Egypt,real_interest_rate,1961,
EGY,Egypt,real_interest_rate,1960,
EGY,Egypt,unemployment,2025,6.781
EGY,Egypt,unemployment,2024,6.817
EGY,Egypt,unemployment,2023,6.753
EGY,Egypt,unemployment,2022,6.546
EGY,Egypt,unemployment,2021,7.441
EGY,Egypt,unemployment,2020,7.974
EGY,Egypt,unemployment,2019,7.851
EGY,Egypt,unemployment,2018,9.855
EGY,Egypt,unemployment,2017,11.767
EGY,Egypt,unemployment,2016,12.45
EGY,Egypt,unemployment,2015,13.052
EGY,Egypt,unemployment,2014,13.105
EGY,Egypt,unemployment,2013,13.154
EGY,Egypt,unemployment,2012,12.597
EGY,Egypt,unemployment,2011,11.849
EGY,Egypt,unemployment,2010,8.757
EGY,Egypt,unemployment,2009,9.087
EGY,Egypt,unemployment,2008,8.517
EGY,Egypt,unemployment,2007,8.8
EGY,Egypt,unemployment,2006,10.49
EGY,Egypt,unemployment,2005,11.049
EGY,Egypt,unemployment,2004,10.32
EGY,Egypt,unemployment,2003,10.91
EGY,Egypt,unemployment,2002,10.01
EGY,Egypt,unemployment,2001,9.26
EGY,Egypt,unemployment,2000,8.98
EGY,Egypt,unemployment,1999,7.95
EGY,Egypt,unemployment,1998,8.03
EGY,Egypt,unemployment,1997,8.37
